user_id,frequency,monetary,avg_fare,recency,tenure,avg_surge,max_surge,tip_total,avg_duration,distinct_drivers,weekend_ratio,night_ratio,card_ratio,tip_rate,trips_per_week,sessions_count,avg_time_on_app,avg_pages,conversion_rate,age,avg_rating_given,loyalty_status,city,was_referred,churn_prob,loyalty_rank,churn,churn_propensity_true
R07981,15,222.22,14.814666666666666,1,305,1.29,2.3,4.21,32.2,15,0.2,0.13333333333333333,0.5333333333333333,0.02,0.34,6.0,122.0,2.8333333333333335,0.0,37.0,4.5,Bronze,Cairo,0,0.2124953263451171,0,0,0.5060494682847877
R07982,8,132.51999999999998,16.564999999999998,3,315,1.02,1.2,0.23,31.375,8,0.375,0.125,0.875,0.0,0.18,6.0,33.666666666666664,2.5,0.16666666666666666,47.0,4.6,Bronze,Lagos,1,0.3681819743884962,0,0,0.6172139804138973
R07983,21,361.36,17.207619047619048,2,323,1.21,2.4,7.17,28.285714285714285,21,0.2857142857142857,0.19047619047619047,0.5714285714285714,0.02,0.46,10.0,35.3,3.4,0.0,29.0,4.6,Bronze,Cairo,0,0.3501875013533915,0,0,0.01805554532007376
R07984,14,195.92,13.994285714285713,12,325,1.08,1.3,11.53,34.142857142857146,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.06,0.3,1.0,509.0,1.0,0.0,31.0,4.6,Gold,Lagos,0,0.2859367812413713,2,0,0.23093607151489767
R07985,18,297.7,16.538888888888888,9,329,1.15,1.6,15.7,38.833333333333336,18,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.05,0.38,11.0,69.0909090909091,1.8181818181818181,0.09090909090909091,30.0,4.2,Bronze,Cairo,0,0.397902448808437,0,0,0.23586051156036011
R07986,23,393.27,17.098695652173912,14,334,1.26,2.6,12.5,35.52173913043478,23,0.21739130434782608,0.43478260869565216,0.6521739130434783,0.03,0.48,0.0,0.0,0.0,0.0,31.0,4.1,Bronze,Nairobi,0,0.1190344964596218,0,0,0.09496455080198846
R07987,19,288.61,15.190000000000001,41,325,1.16,1.6,4.5,31.31578947368421,19,0.47368421052631576,0.15789473684210525,0.6842105263157895,0.02,0.41,4.0,21.25,4.0,0.0,40.0,4.0,Silver,Lagos,1,0.4402680107826422,1,0,0.5663061748036116
R07988,21,332.51,15.833809523809524,19,319,1.1,1.5,20.45,32.57142857142857,21,0.3333333333333333,0.19047619047619047,0.42857142857142855,0.06,0.46,4.0,117.25,2.25,0.0,34.0,4.2,Bronze,Lagos,0,0.4092251967048758,0,0,0.08225880431357
R07989,19,251.2,13.221052631578948,7,323,1.13,2.0,4.59,34.473684210526315,19,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.02,0.41,3.0,10.666666666666666,3.0,0.0,30.0,4.0,Bronze,Nairobi,0,0.2256198834863692,0,0,0.13022202000740019
R07990,16,239.93,14.995625,31,308,1.11,1.7,8.18,31.5625,16,0.25,0.1875,0.5,0.03,0.36,9.0,285.8888888888889,3.2222222222222223,0.3333333333333333,44.0,3.8,Gold,Nairobi,0,0.4543437803146508,2,1,0.5755300754389044
R07991,18,227.88,12.66,0,334,1.09,1.5,5.71,33.388888888888886,18,0.5555555555555556,0.16666666666666666,0.5,0.03,0.38,1.0,93.0,1.0,1.0,25.0,4.2,Silver,Nairobi,0,0.0720663131301631,1,0,0.02914804919914764
R07992,23,349.49,15.195217391304348,12,305,1.13,1.5,13.469999999999999,32.08695652173913,23,0.391304347826087,0.30434782608695654,0.391304347826087,0.04,0.53,6.0,45.0,3.3333333333333335,0.3333333333333333,28.0,4.6,Platinum,Cairo,0,0.288915215683247,3,1,0.4169533942810078
R07993,16,260.7,16.29375,8,287,1.23,1.9,5.38,28.375,16,0.3125,0.1875,0.3125,0.02,0.39,3.0,43.0,1.6666666666666667,0.0,23.0,4.7,Bronze,Nairobi,0,0.1253855021865421,0,0,0.024510112041344772
R07994,18,308.68,17.14888888888889,2,333,1.18,2.3,5.890000000000001,34.72222222222222,18,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.02,0.38,6.0,150.5,2.8333333333333335,0.5,28.0,4.7,Gold,Cairo,1,0.2313921728566015,2,1,0.02326496309074802
R07995,20,288.62,14.431000000000001,20,335,1.16,2.2,10.84,30.85,20,0.45,0.05,0.4,0.04,0.42,8.0,37.25,2.75,0.25,41.0,4.0,Bronze,Lagos,0,0.4761324079077035,0,0,0.19761933496491693
R07996,26,411.99,15.845769230769232,13,328,1.16,2.2,10.79,35.23076923076923,26,0.2692307692307692,0.15384615384615385,0.46153846153846156,0.03,0.55,7.0,63.42857142857143,2.2857142857142856,0.14285714285714285,43.0,4.9,Bronze,Lagos,0,0.1088370536446152,0,1,0.23832751269133085
R07997,22,316.57,14.389545454545454,8,294,1.09,1.4,14.370000000000001,26.636363636363637,22,0.36363636363636365,0.22727272727272727,0.45454545454545453,0.05,0.52,8.0,43.75,2.75,0.375,21.0,4.2,Gold,Nairobi,0,0.1917515606310094,2,0,0.0016878329103325977
R07998,15,239.46,15.964,39,242,1.07,1.4,23.59,38.6,15,0.4,0.13333333333333333,0.4666666666666667,0.1,0.43,5.0,50.6,2.6,0.2,37.0,4.8,Platinum,Nairobi,0,0.5682153600999209,3,0,0.1468197214140441
R07999,21,344.56,16.407619047619047,46,325,1.08,1.7,10.81,33.95238095238095,21,0.2857142857142857,0.19047619047619047,0.5714285714285714,0.03,0.45,5.0,101.6,2.8,0.4,43.0,4.9,Silver,Cairo,1,0.2317445211793088,1,0,0.15556701253492733
R08000,15,227.51,15.167333333333334,20,333,1.1,1.4,10.77,34.266666666666666,15,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.05,0.32,3.0,107.0,2.6666666666666665,0.0,45.0,4.8,Gold,Lagos,0,0.7638021750419087,2,0,0.4288296754688515
R08001,21,303.11,14.433809523809524,24,306,1.05,1.4,6.570000000000001,33.80952380952381,21,0.42857142857142855,0.38095238095238093,0.6190476190476191,0.02,0.48,2.0,11.0,3.5,0.0,32.0,5.0,Bronze,Nairobi,0,0.4677377521305673,0,0,0.36426233875475866
R08002,18,305.24,16.95777777777778,13,335,1.17,1.8,5.2,36.111111111111114,18,0.4444444444444444,0.2222222222222222,0.5,0.02,0.38,3.0,9.333333333333334,2.6666666666666665,0.0,45.0,5.0,Bronze,Lagos,1,0.6230920085156821,0,1,0.6848898993531869
R08003,21,319.08,15.194285714285714,81,289,1.14,1.8,5.02,35.38095238095238,21,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.02,0.51,2.0,160.5,2.5,0.0,39.0,4.9,Bronze,Cairo,1,0.4199790544868534,0,0,0.4553030222297471
R08004,14,178.53,12.752142857142857,24,306,1.09,1.4,0.33999999999999997,29.5,14,0.35714285714285715,0.2857142857142857,0.5,0.0,0.32,3.0,18.666666666666668,3.0,0.0,18.0,5.0,Bronze,Cairo,0,0.0770822046396229,0,1,0.44766512100599626
R08005,17,300.37,17.668823529411764,14,320,1.19,1.9,10.790000000000001,34.05882352941177,17,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.04,0.37,2.0,2.0,3.0,0.0,40.0,3.8,Bronze,Lagos,0,0.3100644590480634,0,1,0.031191792445847324
R08006,19,315.56,16.60842105263158,28,277,1.16,2.0,8.35,24.94736842105263,19,0.3157894736842105,0.15789473684210525,0.42105263157894735,0.03,0.48,3.0,38.666666666666664,2.0,0.0,45.0,4.6,Bronze,Cairo,0,0.0460091919239375,0,0,0.11395345858994171
R08007,12,167.67000000000002,13.972500000000002,12,305,1.09,1.6,9.899999999999999,35.5,12,0.3333333333333333,0.0,0.4166666666666667,0.06,0.28,9.0,81.11111111111111,3.0,0.2222222222222222,45.0,4.3,Gold,Lagos,1,0.4668854961608296,2,1,0.12378518708215051
R08008,20,270.45,13.522499999999999,3,320,1.08,1.6,5.55,28.5,20,0.25,0.1,0.5,0.02,0.44,4.0,103.25,1.75,0.0,27.0,4.2,Bronze,Lagos,1,0.1441314206177179,0,0,0.052738823233055655
R08009,21,328.90999999999997,15.662380952380952,13,290,1.14,1.9,9.72,33.523809523809526,21,0.38095238095238093,0.19047619047619047,0.5238095238095238,0.03,0.51,4.0,73.0,3.0,0.0,31.0,4.5,Bronze,Cairo,0,0.1046610237284797,0,0,0.002678212018654512
R08010,17,230.42,13.554117647058822,54,294,1.08,1.6,7.78,33.23529411764706,17,0.4117647058823529,0.058823529411764705,0.5294117647058824,0.03,0.4,7.0,21.285714285714285,3.0,0.0,31.0,4.3,Bronze,Nairobi,0,0.3845051474140615,0,1,0.8099014731028678
R08011,18,276.86,15.381111111111112,2,327,1.15,1.9,3.42,27.72222222222222,18,0.2777777777777778,0.1111111111111111,0.5,0.01,0.39,5.0,58.2,2.6,0.4,38.0,4.6,Bronze,Nairobi,1,0.2328233868809144,0,0,0.009547802405857692
R08012,22,368.27,16.739545454545453,2,331,1.1,1.7,22.02,32.77272727272727,22,0.36363636363636365,0.18181818181818182,0.3181818181818182,0.06,0.47,4.0,83.5,3.25,0.25,20.0,3.8,Gold,Lagos,1,0.1739483451783242,2,0,0.01909634718511955
R08013,20,287.28,14.363999999999999,0,310,1.16,1.9,4.43,22.3,20,0.35,0.1,0.55,0.02,0.45,8.0,90.75,2.125,0.0,41.0,5.0,Bronze,Lagos,0,0.2837470893195968,0,0,0.006956532816390218
R08014,13,195.48000000000002,15.036923076923078,17,318,1.12,1.5,8.67,40.07692307692308,12,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.04,0.29,7.0,159.28571428571428,2.5714285714285716,0.5714285714285714,25.0,3.7,Gold,Nairobi,1,0.3299267785251586,2,0,0.221216229956293
R08015,20,281.15,14.0575,2,331,1.03,1.5,5.890000000000001,31.5,20,0.15,0.2,0.55,0.02,0.42,3.0,45.0,2.6666666666666665,0.0,39.0,4.4,Silver,Cairo,0,0.2934583339913338,1,0,0.21448482421974122
R08016,25,476.95,19.078,0,313,1.25,1.9,10.96,38.04,24,0.32,0.24,0.44,0.02,0.56,5.0,42.4,2.0,0.0,46.0,4.0,Bronze,Nairobi,1,0.3905298163920987,0,0,0.0767104036739074
R08017,17,230.03,13.531176470588235,6,309,1.06,1.3,3.3200000000000003,31.470588235294116,17,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.01,0.39,5.0,121.8,2.4,0.6,51.0,4.2,Bronze,Cairo,0,0.4245889091079412,0,1,0.6533737177308864
R08018,24,347.74,14.489166666666668,8,290,1.13,1.9,13.02,30.25,24,0.25,0.125,0.5,0.04,0.58,6.0,19.333333333333332,3.1666666666666665,0.0,20.0,5.0,Bronze,Lagos,0,0.5566426749372534,0,0,0.17200905880707465
R08019,22,355.22,16.14636363636364,12,258,1.1,1.6,17.54,34.5,22,0.2727272727272727,0.2727272727272727,0.5,0.05,0.6,7.0,53.857142857142854,2.857142857142857,0.14285714285714285,36.0,4.2,Bronze,Cairo,0,0.240526223076085,0,0,0.004471222765266612
R08020,18,292.89,16.271666666666665,18,327,1.2,2.0,3.7899999999999996,27.5,17,0.16666666666666666,0.1111111111111111,0.3888888888888889,0.01,0.39,5.0,60.6,2.6,0.2,21.0,4.2,Bronze,Lagos,1,0.4767605748136291,0,1,0.9139431771981441
R08021,17,260.21,15.306470588235292,6,309,1.22,1.8,12.580000000000002,31.764705882352942,17,0.35294117647058826,0.058823529411764705,0.5882352941176471,0.05,0.39,3.0,60.333333333333336,3.3333333333333335,0.0,18.0,3.6,Bronze,Lagos,0,0.4043240255384714,0,0,0.06704437880823566
R08022,16,257.32,16.0825,14,332,1.13,1.5,2.4,35.4375,16,0.25,0.0625,0.5625,0.01,0.34,5.0,174.8,3.8,0.0,47.0,4.4,Silver,Lagos,1,0.2171370332896862,1,1,0.5326746908511609
R08023,21,314.98,14.99904761904762,15,327,1.18,2.4,3.8,30.238095238095237,21,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.01,0.45,3.0,19.0,1.3333333333333333,0.3333333333333333,27.0,5.0,Bronze,Nairobi,0,0.6821849878774031,0,0,0.09757371348911471
R08024,20,286.29,14.3145,28,334,1.1,1.7,7.16,30.2,20,0.25,0.45,0.45,0.03,0.42,2.0,1.0,2.0,0.0,44.0,4.9,Silver,Nairobi,0,0.0599426695420464,1,0,0.017854537086216822
R08025,17,236.03,13.884117647058824,74,335,1.1,1.6,17.03,36.64705882352941,17,0.23529411764705882,0.29411764705882354,0.47058823529411764,0.07,0.36,6.0,111.33333333333333,3.3333333333333335,0.16666666666666666,27.0,5.0,Bronze,Nairobi,0,0.5383314131077851,0,1,0.9063930126103346
R08026,21,406.82,19.37238095238095,16,317,1.16,2.3,9.57,26.333333333333332,21,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.02,0.46,3.0,35.333333333333336,3.3333333333333335,0.0,30.0,4.5,Bronze,Lagos,0,0.3442967854184065,0,0,0.2753819193946221
R08027,17,271.05,15.944117647058825,1,316,1.18,2.7,15.700000000000001,32.529411764705884,17,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.06,0.38,7.0,82.42857142857143,2.142857142857143,0.14285714285714285,18.0,4.6,Silver,Nairobi,0,0.0092845017475526,1,0,0.16902222597689054
R08028,14,268.39,19.170714285714286,10,271,1.29,1.9,14.879999999999999,37.857142857142854,14,0.21428571428571427,0.0,0.5,0.06,0.36,6.0,157.66666666666666,2.0,0.16666666666666666,31.0,4.2,Silver,Lagos,0,0.100978517810841,1,0,0.3171619030389365
R08029,27,427.7,15.84074074074074,8,332,1.16,1.7,12.47,32.333333333333336,27,0.2222222222222222,0.5185185185185185,0.4444444444444444,0.03,0.57,5.0,310.8,2.6,0.2,30.0,4.8,Bronze,Nairobi,0,0.2820281575064042,0,0,0.013195217807671416
R08030,16,256.4,16.025,18,329,1.09,1.8,16.18,33.8125,16,0.125,0.0625,0.375,0.06,0.34,5.0,98.2,2.6,0.0,40.0,5.0,Bronze,Lagos,1,0.4783311998989182,0,0,0.334246429656773
R08031,19,278.46999999999997,14.656315789473682,0,334,1.18,2.0,0.21000000000000002,32.526315789473685,19,0.15789473684210525,0.5789473684210527,0.6842105263157895,0.0,0.4,9.0,42.77777777777778,2.4444444444444446,0.1111111111111111,40.0,4.4,Bronze,Nairobi,0,0.3070276249600002,0,0,0.2753146770077658
R08032,13,181.44,13.956923076923077,20,319,1.05,1.4,4.07,30.846153846153847,13,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.02,0.29,9.0,32.888888888888886,2.5555555555555554,0.0,38.0,3.7,Silver,Cairo,0,0.3011821554053143,1,1,0.7870729652285431
R08033,20,306.06,15.303,11,322,1.06,1.4,11.35,34.9,20,0.45,0.2,0.45,0.04,0.43,8.0,103.375,3.0,0.0,52.0,4.9,Bronze,Cairo,1,0.3026602844324039,0,0,0.05505552266954352
R08034,17,249.7,14.688235294117646,6,311,1.08,1.6,0.45,26.705882352941178,17,0.4117647058823529,0.058823529411764705,0.5882352941176471,0.0,0.38,6.0,31.333333333333332,2.6666666666666665,0.3333333333333333,41.0,4.0,Silver,Nairobi,0,0.8275644863278857,1,1,0.7247307689797612
R08035,25,414.72,16.588800000000003,3,332,1.11,1.6,13.93,30.04,25,0.2,0.2,0.48,0.03,0.53,5.0,228.4,2.2,0.2,34.0,3.9,Bronze,Cairo,1,0.4009425157229709,0,0,0.00223294598954556
R08036,20,288.67,14.4335,18,322,1.08,1.7,18.29,24.05,20,0.3,0.3,0.35,0.06,0.43,8.0,58.625,2.875,0.5,39.0,3.5,Gold,Nairobi,1,0.1360584843828525,2,0,0.0706601955622347
R08037,17,265.93,15.642941176470588,13,321,1.19,1.8,7.96,37.23529411764706,17,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.03,0.37,5.0,55.2,4.0,0.2,38.0,4.5,Bronze,Cairo,0,0.4173759278307676,0,0,0.05298386526351262
R08038,21,362.19,17.247142857142858,0,310,1.14,2.6,5.27,26.38095238095238,21,0.42857142857142855,0.14285714285714285,0.6190476190476191,0.01,0.47,4.0,22.75,2.5,0.25,56.0,4.7,Bronze,Cairo,0,0.1683881143812431,0,0,0.04084287447441097
R08039,14,201.07999999999998,14.362857142857141,22,325,1.15,1.6,14.15,32.642857142857146,13,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.07,0.3,7.0,140.42857142857142,2.2857142857142856,0.0,39.0,4.3,Gold,Cairo,0,0.1696788281289959,2,1,0.8505333635568055
R08040,19,265.63,13.980526315789474,52,333,1.07,1.5,7.0,32.73684210526316,18,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.03,0.4,8.0,118.125,2.5,0.0,27.0,4.8,Bronze,Lagos,1,0.285804021675909,0,1,0.25398568724442633
R08041,16,264.16,16.51,1,332,1.32,2.2,5.5200000000000005,32.5,16,0.3125,0.25,0.4375,0.02,0.34,4.0,17.75,2.75,0.25,28.0,4.6,Bronze,Cairo,0,0.1565537789151279,0,1,0.39606132339839695
R08042,13,164.86,12.681538461538462,2,301,1.1,1.8,4.2299999999999995,38.61538461538461,13,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.03,0.3,11.0,45.72727272727273,2.6363636363636362,0.18181818181818182,34.0,5.0,Bronze,Lagos,0,0.221189956766587,0,1,0.4544398552747317
R08043,20,290.35,14.517500000000002,20,326,1.18,2.3,12.6,34.9,20,0.25,0.35,0.4,0.04,0.43,7.0,60.714285714285715,3.142857142857143,0.14285714285714285,23.0,3.5,Bronze,Nairobi,0,0.2713729777791157,0,0,0.023423202098519367
R08044,15,233.0,15.533333333333333,19,312,1.17,2.2,4.57,27.8,14,0.26666666666666666,0.13333333333333333,0.6,0.02,0.34,8.0,45.625,3.125,0.25,39.0,4.7,Bronze,Nairobi,0,0.0997370721038766,0,1,0.17781126511342502
R08045,15,231.76,15.450666666666667,6,314,1.27,2.2,8.38,34.0,15,0.4,0.2,0.6,0.04,0.33,7.0,148.42857142857142,2.7142857142857144,0.2857142857142857,32.0,4.4,Bronze,Cairo,0,0.0926542743268595,0,1,0.5079005794571883
R08046,21,297.84,14.182857142857141,4,330,1.06,1.6,20.41,35.57142857142857,21,0.23809523809523808,0.14285714285714285,0.47619047619047616,0.07,0.45,3.0,84.33333333333333,2.0,0.0,18.0,4.2,Platinum,Lagos,0,0.1209850971576403,3,0,9.100861177191624e-05
R08047,24,418.27,17.427916666666665,3,325,1.18,1.8,12.24,31.041666666666668,24,0.08333333333333333,0.16666666666666666,0.5,0.03,0.52,7.0,45.714285714285715,2.7142857142857144,0.0,46.0,3.9,Bronze,Lagos,0,0.2073314681484604,0,0,0.0073105918881767795
R08048,14,194.45,13.889285714285714,28,282,1.07,1.4,15.969999999999999,38.07142857142857,14,0.14285714285714285,0.21428571428571427,0.5,0.08,0.35,4.0,108.75,1.5,0.75,26.0,3.8,Gold,Cairo,0,0.276391226473806,2,0,0.7047792323313254
R08049,19,306.35,16.123684210526317,0,319,1.18,1.8,6.3100000000000005,34.0,18,0.3684210526315789,0.05263157894736842,0.42105263157894735,0.02,0.42,4.0,50.75,1.25,0.0,46.0,5.0,Gold,Lagos,0,0.0673944771031138,2,0,0.09555682003182592
R08050,25,381.56,15.2624,2,329,1.05,1.6,7.45,32.32,24,0.4,0.2,0.52,0.02,0.53,5.0,226.4,3.2,0.0,38.0,5.0,Bronze,Lagos,1,0.378971056893523,0,0,0.015105126244296824
R08051,21,296.22,14.105714285714287,15,313,1.09,2.0,9.649999999999999,36.04761904761905,21,0.42857142857142855,0.3333333333333333,0.47619047619047616,0.03,0.47,5.0,21.2,2.2,0.0,29.0,4.5,Bronze,Nairobi,0,0.3755565747270246,0,0,0.2779035928711215
R08052,19,273.16,14.37684210526316,16,301,1.15,1.8,8.45,28.105263157894736,19,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.03,0.44,6.0,49.666666666666664,3.3333333333333335,0.16666666666666666,42.0,5.0,Bronze,Cairo,0,0.184694145164725,0,0,0.11415336108767377
R08053,19,339.56,17.87157894736842,23,326,1.19,2.0,9.17,31.526315789473685,19,0.15789473684210525,0.42105263157894735,0.7368421052631579,0.03,0.41,2.0,105.5,2.0,0.0,26.0,4.6,Bronze,Cairo,0,0.269277187442137,0,0,0.37255861911777893
R08054,31,482.15,15.553225806451612,1,334,1.2,2.1,17.76,32.61290322580645,31,0.0967741935483871,0.03225806451612903,0.5483870967741935,0.04,0.65,5.0,116.6,3.4,0.0,36.0,4.5,Bronze,Lagos,0,0.127987168894038,0,0,0.0018553241772493283
R08055,16,249.72,15.6075,1,330,1.06,1.5,11.219999999999999,31.5,16,0.25,0.5,0.4375,0.04,0.34,8.0,263.375,3.0,0.25,19.0,4.6,Bronze,Nairobi,0,0.2637157493534949,0,0,0.11127094319717266
R08056,18,274.1,15.22777777777778,87,330,1.12,1.8,9.870000000000001,27.444444444444443,18,0.2777777777777778,0.3888888888888889,0.6666666666666666,0.04,0.38,7.0,57.0,3.2857142857142856,0.14285714285714285,36.0,4.7,Silver,Nairobi,1,0.6751595388933898,1,1,0.7717143737872244
R08057,15,231.57,15.437999999999999,1,309,1.29,2.4,1.55,38.333333333333336,15,0.3333333333333333,0.06666666666666667,0.6,0.01,0.34,5.0,61.8,2.8,0.2,18.0,4.2,Bronze,Lagos,0,0.0981200512893927,0,1,0.8656683271389891
R08058,20,262.17,13.108500000000001,35,298,1.08,1.7,2.92,34.35,20,0.45,0.15,0.6,0.01,0.47,3.0,83.66666666666667,4.333333333333333,0.0,46.0,4.9,Silver,Nairobi,1,0.1274463735750465,1,0,0.5629749982038669
R08059,21,288.55,13.74047619047619,7,331,1.07,1.6,4.1,34.714285714285715,21,0.2857142857142857,0.14285714285714285,0.47619047619047616,0.01,0.44,3.0,86.33333333333333,3.6666666666666665,0.0,45.0,4.8,Bronze,Lagos,1,0.5459702833663747,0,1,0.47037135703545335
R08060,11,128.01,11.637272727272727,8,334,1.0,1.0,1.1500000000000001,31.90909090909091,11,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.01,0.23,3.0,44.333333333333336,2.6666666666666665,0.0,29.0,4.5,Bronze,Cairo,1,0.3365095470214309,0,0,0.36692821296537925
R08061,14,203.13,14.509285714285713,15,330,1.13,1.6,5.04,26.642857142857142,14,0.2857142857142857,0.07142857142857142,0.5,0.02,0.3,5.0,200.2,3.6,0.2,21.0,4.4,Bronze,Lagos,0,0.2504052801900345,0,0,0.1777678801204597
R08062,20,329.11,16.4555,0,334,1.17,1.7,16.11,32.4,20,0.4,0.3,0.7,0.05,0.42,4.0,213.0,2.0,0.0,42.0,4.2,Bronze,Cairo,0,0.2270002237325735,0,1,0.3611849514469789
R08063,15,204.12,13.608,16,319,1.09,1.9,10.850000000000001,32.93333333333333,15,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.05,0.33,6.0,138.66666666666666,2.6666666666666665,0.5,34.0,5.0,Silver,Cairo,0,0.1000788884698812,1,0,0.2227822546378994
R08064,21,326.12,15.529523809523809,0,333,1.27,2.1,16.26,33.333333333333336,21,0.38095238095238093,0.14285714285714285,0.3333333333333333,0.05,0.44,5.0,37.0,3.0,0.0,32.0,4.9,Platinum,Lagos,0,0.3805706029946478,3,0,0.043806738766738046
R08065,11,181.52,16.501818181818184,28,329,1.09,1.7,11.67,33.27272727272727,11,0.0,0.09090909090909091,0.6363636363636364,0.06,0.23,1.0,64.0,4.0,0.0,39.0,3.7,Silver,Nairobi,0,0.0894374168226866,1,1,0.4250882466317352
R08066,22,356.1,16.186363636363637,5,308,1.16,1.8,8.24,31.727272727272727,22,0.2727272727272727,0.18181818181818182,0.5,0.02,0.5,7.0,62.285714285714285,2.7142857142857144,0.0,24.0,3.4,Silver,Lagos,0,0.3547516641953069,1,0,0.18028099726143046
R08067,26,362.05,13.925,1,330,1.15,2.1,25.330000000000002,29.884615384615383,26,0.23076923076923078,0.11538461538461539,0.46153846153846156,0.07,0.55,4.0,27.75,1.25,0.25,23.0,4.0,Gold,Lagos,1,0.4219236098885111,2,0,0.0021320883328008766
R08068,18,242.19,13.455,21,324,1.09,1.7,15.2,33.27777777777778,18,0.2777777777777778,0.05555555555555555,0.6111111111111112,0.06,0.39,5.0,71.0,3.2,0.4,36.0,4.5,Gold,Cairo,0,0.3027835431450935,2,1,0.23067173003481592
R08069,26,381.34,14.666923076923077,8,322,1.14,1.8,13.43,32.42307692307692,25,0.5384615384615384,0.11538461538461539,0.46153846153846156,0.04,0.57,6.0,86.16666666666667,1.6666666666666667,0.3333333333333333,47.0,4.9,Bronze,Cairo,0,0.4160150155661903,0,0,0.10866063602507037
R08070,18,288.3,16.016666666666666,2,335,1.17,2.0,4.97,31.61111111111111,18,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.02,0.38,8.0,79.125,2.625,0.0,38.0,4.3,Bronze,Cairo,0,0.0779575774023995,0,0,0.6714913376360864
R08071,23,326.01,14.174347826086956,1,325,1.13,1.9,7.59,34.30434782608695,23,0.34782608695652173,0.08695652173913043,0.2608695652173913,0.02,0.5,3.0,82.66666666666667,2.3333333333333335,0.3333333333333333,32.0,5.0,Bronze,Lagos,0,0.304832054517422,0,0,0.0648404980626276
R08072,21,317.0,15.095238095238095,23,330,1.11,1.8,13.88,25.38095238095238,21,0.14285714285714285,0.19047619047619047,0.5238095238095238,0.04,0.45,5.0,84.6,1.6,0.6,18.0,3.4,Gold,Nairobi,1,0.4971588057676563,2,0,0.030342562960792335
R08073,18,250.26999999999998,13.903888888888888,15,334,1.23,2.0,9.07,32.5,18,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.04,0.38,5.0,178.2,2.0,0.4,36.0,3.5,Platinum,Nairobi,1,0.4008807288837919,3,1,0.46782596577987895
R08074,22,305.6,13.890909090909092,14,294,1.03,1.4,15.669999999999998,29.5,21,0.45454545454545453,0.09090909090909091,0.5454545454545454,0.05,0.52,4.0,40.75,2.0,0.25,18.0,4.0,Bronze,Nairobi,0,0.1195818416999889,0,1,0.478261161427741
R08075,16,239.91,14.994375,11,275,1.12,1.7,18.740000000000002,34.3125,16,0.125,0.375,0.3125,0.08,0.41,5.0,60.4,3.4,0.0,20.0,4.4,Gold,Cairo,0,0.0868914397073831,2,0,0.009726886744903941
R08076,13,196.23000000000002,15.094615384615386,0,302,1.12,2.2,9.69,27.76923076923077,13,0.23076923076923078,0.15384615384615385,0.6923076923076923,0.05,0.3,2.0,273.0,2.0,0.0,29.0,4.6,Bronze,Lagos,1,0.202700143423602,0,0,0.1760467753661184
R08077,12,202.52,16.87666666666667,47,308,1.26,2.0,6.97,31.833333333333332,12,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.03,0.27,7.0,36.42857142857143,3.0,0.2857142857142857,57.0,4.6,Gold,Lagos,0,0.5316170569335252,2,1,0.9885141680298293
R08078,10,157.74,15.774000000000001,27,322,1.19,1.9,5.51,33.0,10,0.4,0.3,0.7,0.03,0.22,2.0,85.0,2.0,0.0,36.0,4.9,Silver,Cairo,0,0.246463533869362,1,1,0.8771451371939122
R08079,14,212.37,15.169285714285715,41,320,1.15,1.8,5.1899999999999995,37.285714285714285,14,0.35714285714285715,0.14285714285714285,0.6428571428571429,0.02,0.31,5.0,28.8,2.8,0.0,18.0,4.7,Bronze,Cairo,1,0.1682051929749413,0,1,0.9916019283736421
R08080,18,259.54,14.41888888888889,2,311,1.08,1.5,6.53,36.333333333333336,18,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.03,0.41,7.0,42.0,2.4285714285714284,0.0,33.0,4.7,Bronze,Nairobi,0,0.25489828367479,0,0,0.019447925017946965
R08081,24,333.71,13.904583333333333,21,334,1.08,1.7,15.0,38.583333333333336,24,0.375,0.20833333333333334,0.6666666666666666,0.04,0.5,3.0,17.333333333333332,3.0,0.0,43.0,4.5,Silver,Lagos,0,0.2569326015938959,1,0,0.0071509182957263315
