session_id,rider_id,session_time,time_on_app,pages_visited,converted,city,loyalty_status
S036435,R04542,2025-04-27 07:10:30+00:14,4,3,0,Lagos,Bronze
S036436,R09654,2025-04-27 22:22:25+00:14,36,2,0,Lagos,Platinum
S036437,R08688,2025-04-27 00:24:49+00:14,20,1,0,Lagos,Bronze
S036438,R06576,2025-04-27 10:17:05+00:14,68,5,0,Lagos,Platinum
S036439,R02222,2025-04-27 13:08:56+02:05,16,4,0,Cairo,Bronze
S036440,R00505,2025-04-27 16:38:39+02:27,17,1,0,Nairobi,Gold
S036441,R09456,2025-04-27 18:59:33+02:27,22,1,0,Nairobi,Bronze
S036442,R08233,2025-04-27 12:00:13+02:05,13,2,0,Cairo,Bronze
S036443,R06548,2025-04-27 12:30:51+02:27,4,5,0,Nairobi,Bronze
S036444,R07422,2025-04-27 05:36:05+00:14,14,3,0,Lagos,Silver
S036445,R04576,2025-04-27 11:48:08+02:05,46,2,0,Cairo,Bronze
S036446,R09142,2025-04-27 18:40:58+00:14,219,5,0,Lagos,Bronze
S036447,R05702,2025-04-27 19:53:45+02:27,6,1,0,Nairobi,Bronze
S036448,R05656,2025-04-27 08:35:46+00:14,22,2,0,Lagos,Silver
S036449,R03307,2025-04-27 11:56:34+02:05,295,1,0,Cairo,Bronze
S036450,R01387,2025-04-27 04:58:08+02:27,14,3,0,Nairobi,Silver
S036451,R08036,2025-04-27 18:32:26+02:27,51,1,0,Nairobi,Gold
S036452,R06794,2025-04-27 15:40:27+02:05,11,5,0,Cairo,Bronze
S036453,R09387,2025-04-27 01:22:09+00:14,191,4,1,Lagos,Silver
S036454,R07200,2025-04-27 14:01:36+02:05,12,1,1,Cairo,Gold
S036455,R00090,2025-04-27 19:52:42+00:14,16,1,0,Lagos,Gold
S036456,R05579,2025-04-27 20:38:25+00:14,44,3,0,Lagos,Bronze
S036457,R01736,2025-04-27 04:33:01+02:27,3,1,0,Nairobi,Bronze
S036458,R05001,2025-04-27 06:56:34+02:05,128,3,1,Cairo,Gold
S036459,R02352,2025-04-27 21:50:44+00:14,60,5,1,Lagos,Gold
S036460,R01759,2025-04-27 12:38:10+00:14,271,5,0,Lagos,Bronze
S036461,R06003,2025-04-27 22:31:02+00:14,129,5,1,Lagos,Silver
S036462,R03269,2025-04-27 07:56:41+02:27,31,1,0,Nairobi,Silver
S036463,R01443,2025-04-27 09:49:44+02:05,9,2,0,Cairo,Silver
S036464,R08715,2025-04-27 08:47:08+00:14,4,5,0,Lagos,Bronze
S036465,R00094,2025-04-27 15:00:18+02:27,42,2,0,Nairobi,Silver
S036466,R08117,2025-04-27 17:27:41+02:27,81,5,0,Nairobi,Bronze
S036467,R09717,2025-04-27 07:45:57+02:05,200,4,0,Cairo,Platinum
S036468,R05396,2025-04-27 08:11:08+00:14,7,2,1,Lagos,Gold
S036469,R09701,2025-04-27 07:26:27+02:05,139,4,0,Cairo,Bronze
S036470,R05824,2025-04-27 10:48:36+02:27,2,3,0,Nairobi,Bronze
S036471,R05304,2025-04-27 19:58:37+02:05,9,1,0,Cairo,Bronze
S036472,R09720,2025-04-27 16:29:20+02:27,15,3,0,Nairobi,Silver
S036473,R04055,2025-04-27 01:02:46+02:05,33,1,0,Cairo,Bronze
S036474,R01844,2025-04-27 05:01:34+02:27,51,2,0,Nairobi,Silver
S036475,R03348,2025-04-27 08:01:34+02:27,43,3,1,Nairobi,Bronze
S036476,R03452,2025-04-27 07:57:21+02:05,110,5,1,Cairo,Gold
S036477,R03390,2025-04-27 17:42:52+00:14,341,3,0,Lagos,Silver
S036478,R03417,2025-04-27 16:36:01+02:27,41,1,0,Nairobi,Bronze
S036479,R06585,2025-04-27 07:36:28+00:14,205,1,0,Lagos,Bronze
S036480,R06211,2025-04-27 12:33:24+02:27,33,4,0,Nairobi,Gold
S036481,R00063,2025-04-27 07:52:43+02:05,101,1,1,Cairo,Bronze
S036482,R04666,2025-04-27 22:30:41+02:27,77,5,0,Nairobi,Gold
S036483,R01674,2025-04-27 17:00:38+02:05,13,5,0,Cairo,Silver
S036484,R00494,2025-04-27 18:44:34+02:05,1,1,0,Cairo,Bronze
S036485,R08185,2025-04-27 06:55:44+02:27,87,2,0,Nairobi,Silver
S036486,R08787,2025-04-27 18:05:02+02:27,42,3,0,Nairobi,Bronze
S036487,R09280,2025-04-27 13:30:46+00:14,5,4,0,Lagos,Bronze
S036488,R03204,2025-04-27 16:17:47+02:05,250,5,0,Cairo,Bronze
S036489,R08962,2025-04-27 07:53:50+00:14,36,5,0,Lagos,Silver
S036490,R05196,2025-04-27 17:46:20+00:14,90,4,0,Lagos,Silver
S036491,R08314,2025-04-27 19:43:04+02:27,8,2,0,Nairobi,Silver
S036492,R00031,2025-04-27 19:32:14+00:14,52,1,0,Lagos,Bronze
S036493,R04925,2025-04-27 00:37:44+00:14,169,2,0,Lagos,Silver
S036494,R07717,2025-04-27 14:55:51+00:14,76,2,0,Lagos,Bronze
S036495,R01326,2025-04-27 07:29:02+02:05,127,2,1,Cairo,Bronze
S036496,R04839,2025-04-27 14:17:41+00:14,222,1,0,Lagos,Gold
S036497,R03366,2025-04-27 08:22:11+02:05,168,3,0,Cairo,Bronze
S036498,R04459,2025-04-27 18:33:53+00:14,19,1,0,Lagos,Bronze
S036499,R08644,2025-04-27 07:32:47+02:05,114,4,0,Cairo,Silver
S036500,R01290,2025-04-27 19:24:47+02:05,215,4,1,Cairo,Bronze
S036501,R00645,2025-04-27 06:13:37+02:27,22,1,0,Nairobi,Bronze
S036502,R08673,2025-04-27 14:43:42+00:14,28,3,0,Lagos,Bronze
S036503,R04215,2025-04-27 06:22:08+02:05,97,4,0,Cairo,Bronze
S036504,R09944,2025-04-27 14:38:00+02:05,3,2,0,Cairo,Bronze
S036505,R07121,2025-04-27 07:55:14+02:27,4,1,0,Nairobi,Bronze
S036506,R05544,2025-04-27 09:43:55+02:05,24,2,0,Cairo,Platinum
S036507,R07288,2025-04-27 13:24:03+00:14,70,5,0,Lagos,Bronze
S036508,R09350,2025-04-27 20:44:14+02:05,67,2,0,Cairo,Bronze
S036509,R03820,2025-04-27 13:14:57+00:14,12,5,0,Lagos,Gold
S036510,R02200,2025-04-27 06:24:26+02:05,81,4,0,Cairo,Bronze
S036511,R01247,2025-04-27 00:36:52+00:14,19,2,0,Lagos,Gold
S036512,R03585,2025-04-27 06:39:19+02:05,1800,4,0,Cairo,Bronze
S036513,R05442,2025-04-27 15:19:28+02:27,62,5,0,Nairobi,Gold
S036514,R00388,2025-04-27 17:46:30+02:27,32,3,0,Nairobi,Bronze
S036515,R02869,2025-04-27 07:34:33+02:27,1800,5,0,Nairobi,Silver
S036516,R07629,2025-04-27 10:20:59+02:27,3,1,0,Nairobi,Bronze
S036517,R02622,2025-04-27 03:52:38+00:14,9,5,0,Lagos,Gold
S036518,R04090,2025-04-27 09:22:05+02:05,54,2,1,Cairo,Gold
S036519,R07302,2025-04-27 12:44:23+02:05,7,5,1,Cairo,Gold
S036520,R04792,2025-04-27 08:10:53+00:14,2,2,0,Lagos,Bronze
S036521,R09934,2025-04-27 08:43:52+00:14,70,1,0,Lagos,Silver
S036522,R07439,2025-04-27 08:31:13+02:27,24,1,0,Nairobi,Bronze
S036523,R02738,2025-04-27 07:27:50+02:27,6,2,1,Nairobi,Platinum
S036524,R07001,2025-04-27 04:26:42+02:27,122,5,0,Nairobi,Bronze
S036525,R01217,2025-04-27 07:32:02+02:27,137,5,0,Nairobi,Silver
S036526,R04647,2025-04-27 06:11:34+02:27,69,5,0,Nairobi,Bronze
S036527,R00547,2025-04-27 05:14:21+02:05,60,1,0,Cairo,Bronze
S036528,R02733,2025-04-27 07:37:24+00:14,1,1,0,Lagos,Silver
S036529,R02195,2025-04-27 17:12:56+02:05,36,5,0,Cairo,Bronze
S036530,R07968,2025-04-27 15:14:39+00:14,148,5,1,Lagos,Gold
S036531,R03895,2025-04-27 18:49:17+02:05,250,3,1,Cairo,Bronze
S036532,R08013,2025-04-27 10:27:32+00:14,268,2,0,Lagos,Bronze
S036533,R07966,2025-04-27 11:24:44+02:27,109,1,0,Nairobi,Silver
S036534,R03954,2025-04-27 10:06:08+02:05,322,2,0,Cairo,Bronze
S036535,R03123,2025-04-27 20:34:23+00:14,143,4,0,Lagos,Silver
S036536,R08236,2025-04-27 04:54:31+00:14,747,2,0,Lagos,Bronze
S036537,R07320,2025-04-27 06:11:22+02:05,2,1,0,Cairo,Silver
S036538,R07131,2025-04-27 06:29:59+02:27,1,5,0,Nairobi,Bronze
S036539,R06391,2025-04-27 10:32:21+00:14,11,1,0,Lagos,Bronze
S036540,R08190,2025-04-27 08:40:59+02:05,6,5,0,Cairo,Bronze
S036541,R02982,2025-04-27 10:33:14+00:14,17,5,0,Lagos,Bronze
S036542,R02967,2025-04-27 04:31:11+00:14,11,1,0,Lagos,Bronze
S036543,R09399,2025-04-27 00:02:37+00:14,28,3,0,Lagos,Silver
S036544,R00910,2025-04-27 09:57:37+02:05,82,3,0,Cairo,Bronze
S036545,R03920,2025-04-27 15:56:26+02:05,60,2,1,Cairo,Gold
S036546,R07139,2025-04-27 00:33:55+00:14,56,1,0,Lagos,Bronze
S036547,R05295,2025-04-27 13:15:53+00:14,52,4,0,Lagos,Bronze
S036548,R08854,2025-04-27 16:31:00+02:05,36,3,1,Cairo,Bronze
S036549,R01033,2025-04-27 06:19:13+02:27,337,2,0,Nairobi,Bronze
S036550,R02274,2025-04-27 03:29:40+02:05,38,3,0,Cairo,Bronze
S036551,R02521,2025-04-27 17:57:26+00:14,14,2,0,Lagos,Bronze
S036552,R03626,2025-04-27 05:18:40+02:05,109,5,1,Cairo,Gold
S036553,R03324,2025-04-27 14:32:26+00:14,33,4,0,Lagos,Bronze
S036554,R02032,2025-04-27 07:21:40+00:14,91,5,0,Lagos,Bronze
S036555,R02237,2025-04-27 18:56:08+02:27,13,1,1,Nairobi,Platinum
S036556,R05895,2025-04-27 04:17:25+02:05,92,3,0,Cairo,Silver
S036557,R03247,2025-04-27 22:37:43+00:14,0,5,0,Lagos,Bronze
S036558,R02525,2025-04-27 05:27:56+02:27,183,3,0,Nairobi,Silver
S036559,R05765,2025-04-27 21:10:03+00:14,75,1,0,Lagos,Silver
S036560,R08527,2025-04-27 07:41:02+02:27,41,5,0,Nairobi,Bronze
S036561,R02952,2025-04-27 13:28:59+02:27,12,5,0,Nairobi,Silver
S036562,R06923,2025-04-27 17:20:25+00:14,5,4,1,Lagos,Bronze
S036563,R02314,2025-04-27 13:41:53+00:14,59,2,0,Lagos,Silver
S036564,R09450,2025-04-27 13:53:07+02:05,3,2,0,Cairo,Bronze
S036565,R02664,2025-04-27 14:04:26+02:05,39,4,0,Cairo,Bronze
S036566,R00700,2025-04-27 07:56:00+02:05,1800,5,0,Cairo,Gold
S036567,R06287,2025-04-27 06:47:21+02:05,0,1,0,Cairo,Bronze
S036568,R05971,2025-04-27 12:50:07+02:27,73,2,1,Nairobi,Bronze
S036569,R01343,2025-04-27 22:03:18+02:05,60,2,0,Cairo,Platinum
S036570,R04757,2025-04-27 21:28:18+02:05,49,2,0,Cairo,Silver
S036571,R09411,2025-04-27 18:32:22+02:27,15,1,0,Nairobi,Silver
S036572,R09930,2025-04-27 10:51:42+02:27,208,1,0,Nairobi,Bronze
S036573,R03661,2025-04-27 07:50:37+02:27,10,2,0,Nairobi,Bronze
S036574,R01498,2025-04-27 19:54:48+02:05,53,1,0,Cairo,Bronze
S036575,R02928,2025-04-27 18:35:38+00:14,12,2,0,Lagos,Bronze
S036576,R05237,2025-04-27 07:04:40+02:27,3,3,0,Nairobi,Bronze
S036577,R06250,2025-04-27 18:28:08+02:05,166,3,0,Cairo,Bronze
S036578,R06069,2025-04-27 13:49:03+00:14,16,1,0,Lagos,Bronze
S036579,R05440,2025-04-27 14:12:54+00:14,35,3,0,Lagos,Bronze
S036580,R04900,2025-04-27 06:45:38+02:27,3,2,0,Nairobi,Silver
S036581,R07110,2025-04-27 18:53:24+02:05,9,3,0,Cairo,Bronze
S036582,R09039,2025-04-27 11:53:32+02:27,61,4,0,Nairobi,Platinum
S036583,R09350,2025-04-27 11:54:38+02:05,5,5,0,Cairo,Bronze
S036584,R01547,2025-04-27 23:43:37+02:05,99,1,0,Cairo,Silver
S036585,R05076,2025-04-27 10:36:17+02:27,33,3,0,Nairobi,Silver
S036586,R06956,2025-04-27 08:17:39+02:05,46,2,0,Cairo,Bronze
S036587,R07059,2025-04-27 07:16:28+00:14,191,2,1,Lagos,Bronze
S036588,R05658,2025-04-27 05:07:39+02:27,42,5,1,Nairobi,Bronze
S036589,R07170,2025-04-27 06:55:23+02:05,39,5,0,Cairo,Bronze
S036590,R06806,2025-04-27 10:40:57+00:14,6,3,0,Lagos,Gold
S036591,R08967,2025-04-27 09:18:11+02:27,194,5,1,Nairobi,Bronze
S036592,R07625,2025-04-27 17:39:12+02:05,52,3,0,Cairo,Bronze
S036593,R09680,2025-04-27 09:03:46+00:14,0,1,0,Lagos,Bronze
S036594,R05431,2025-04-27 05:37:36+02:05,195,5,0,Cairo,Bronze
S036595,R00131,2025-04-27 02:17:23+00:14,42,3,1,Lagos,Bronze
S036596,R01742,2025-04-27 21:23:25+00:14,370,4,1,Lagos,Gold
S036597,R06867,2025-04-27 06:48:41+02:05,11,3,0,Cairo,Bronze
S036598,R04141,2025-04-27 04:27:13+00:14,65,1,0,Lagos,Silver
S036599,R06976,2025-04-27 08:48:45+00:14,33,1,1,Lagos,Silver
S036600,R01245,2025-04-27 16:56:53+00:14,297,3,1,Lagos,Bronze
S036601,R09846,2025-04-27 12:22:11+02:05,20,2,0,Cairo,Gold
S036602,R06643,2025-04-27 15:34:11+02:05,11,3,0,Cairo,Bronze
S036603,R03540,2025-04-27 09:16:39+02:05,113,1,0,Cairo,Silver
S036604,R03651,2025-04-27 18:35:27+02:05,9,1,0,Cairo,Bronze
S036605,R01172,2025-04-27 13:37:29+02:27,34,2,0,Nairobi,Bronze
S036606,R05990,2025-04-27 00:20:50+02:27,60,3,0,Nairobi,Platinum
S036607,R01235,2025-04-27 14:22:51+02:05,35,2,0,Cairo,Silver
S036608,R07970,2025-04-27 02:13:32+02:05,161,5,0,Cairo,Silver
S036609,R00802,2025-04-27 21:08:06+02:05,231,5,0,Cairo,Bronze
S036610,R06804,2025-04-27 14:31:50+02:05,0,3,1,Cairo,Bronze
S036611,R01216,2025-04-27 19:52:56+02:27,40,3,0,Nairobi,Platinum
S036612,R04810,2025-04-27 03:09:50+02:05,20,1,1,Cairo,Bronze
S036613,R02039,2025-04-27 08:00:11+00:14,361,2,0,Lagos,Silver
S036614,R03583,2025-04-27 18:41:59+00:14,125,2,0,Lagos,Bronze
S036615,R04984,2025-04-27 00:10:11+02:27,23,5,0,Nairobi,Silver
S036616,R02741,2025-04-27 18:27:25+00:14,3,5,0,Lagos,Silver
S036617,R00237,2025-04-27 18:42:26+00:14,157,2,0,Lagos,Bronze
S036618,R00958,2025-04-27 09:06:43+02:27,397,1,0,Nairobi,Bronze
S036619,R00688,2025-04-27 03:58:20+00:14,29,5,0,Lagos,Bronze
S036620,R07045,2025-04-27 08:35:37+02:27,0,5,0,Nairobi,Gold
S036621,R07456,2025-04-27 07:58:19+00:14,3,1,1,Lagos,Bronze
S036622,R08581,2025-04-27 20:21:55+02:05,85,2,0,Cairo,Gold
S036623,R00011,2025-04-27 08:00:08+02:05,58,1,0,Cairo,Gold
S036624,R09145,2025-04-27 15:32:34+02:27,148,4,0,Nairobi,Bronze
S036625,R00695,2025-04-27 09:59:34+00:14,233,4,0,Lagos,Gold
S036626,R01429,2025-04-27 21:44:47+02:27,9,5,0,Nairobi,Silver
S036627,R06888,2025-04-27 17:38:59+00:14,16,1,0,Lagos,Bronze
S036628,R01182,2025-04-27 17:05:47+00:14,396,1,1,Lagos,Bronze
S036629,R06158,2025-04-27 05:01:31+00:14,25,4,0,Lagos,Bronze
S036630,R00788,2025-04-27 21:25:20+02:05,84,1,0,Cairo,Bronze
S036631,R03041,2025-04-27 06:15:37+02:27,42,3,0,Nairobi,Bronze
S036632,R05787,2025-04-27 22:36:36+02:27,14,1,0,Nairobi,Bronze
S036633,R06523,2025-04-27 18:50:19+00:14,1,2,0,Lagos,Silver
S036634,R00474,2025-04-27 16:11:53+02:05,57,5,0,Cairo,Bronze
S036635,R02752,2025-04-27 13:24:43+02:05,176,1,0,Cairo,Bronze
S036636,R07012,2025-04-27 17:06:07+02:05,367,5,0,Cairo,Bronze
S036637,R06935,2025-04-27 18:20:36+02:05,94,3,0,Cairo,Silver
S036638,R01499,2025-04-27 06:44:50+00:14,37,1,0,Lagos,Bronze
S036639,R02886,2025-04-27 15:02:37+02:05,142,1,1,Cairo,Bronze
S036640,R04262,2025-04-27 22:03:22+00:14,263,5,0,Lagos,Bronze
S036641,R04515,2025-04-27 14:04:30+00:14,468,4,0,Lagos,Bronze
S036642,R04719,2025-04-27 17:28:07+02:27,23,1,0,Nairobi,Bronze
S036643,R09914,2025-04-27 18:43:09+02:05,10,2,0,Cairo,Bronze
S036644,R06259,2025-04-27 06:42:28+02:05,52,3,0,Cairo,Bronze
S036645,R00338,2025-04-27 05:12:35+02:27,36,1,0,Nairobi,Bronze
S036646,R00772,2025-04-27 19:00:19+00:14,6,5,0,Lagos,Bronze
S036647,R02141,2025-04-27 03:00:17+00:14,41,1,0,Lagos,Bronze
S036648,R04696,2025-04-27 06:17:32+02:27,62,4,0,Nairobi,Silver
S036649,R05928,2025-04-27 15:33:03+00:14,12,1,0,Lagos,Silver
S036650,R04375,2025-04-27 01:23:44+02:27,519,2,0,Nairobi,Silver
S036651,R01765,2025-04-27 00:00:26+02:05,26,2,0,Cairo,Bronze
S036652,R02208,2025-04-27 07:25:52+00:14,62,3,0,Lagos,Bronze
S036653,R03507,2025-04-27 22:44:13+00:14,0,2,0,Lagos,Bronze
S036654,R09977,2025-04-27 06:46:18+00:14,57,4,0,Lagos,Bronze
S036655,R04770,2025-04-27 11:38:40+02:27,68,2,0,Nairobi,Bronze
S036656,R07254,2025-04-27 09:13:47+02:27,10,2,0,Nairobi,Bronze
S036657,R04679,2025-04-27 18:28:55+00:14,48,3,1,Lagos,Platinum
S036658,R07713,2025-04-27 11:23:27+00:14,39,5,0,Lagos,Gold
S036659,R03861,2025-04-27 00:45:47+00:14,49,1,0,Lagos,Gold
S036660,R01650,2025-04-27 11:41:54+00:14,52,3,0,Lagos,Bronze
S036661,R09583,2025-04-27 04:55:22+00:14,82,5,0,Lagos,Bronze
S036662,R09514,2025-04-27 12:11:40+02:05,264,3,1,Cairo,Bronze
S036663,R06162,2025-04-27 17:09:15+02:05,27,5,0,Cairo,Bronze
S036664,R00965,2025-04-27 21:28:05+00:14,15,5,0,Lagos,Gold
S036665,R02353,2025-04-27 19:41:47+00:14,2,2,0,Lagos,Bronze
S036666,R06523,2025-04-27 08:35:18+00:14,2,1,0,Lagos,Silver
S036667,R06044,2025-04-27 07:14:02+02:27,149,1,0,Nairobi,Bronze
S036668,R07897,2025-04-27 22:57:16+02:05,96,1,0,Cairo,Bronze
S036669,R06913,2025-04-27 00:15:23+00:14,10,1,1,Lagos,Silver
S036670,R03564,2025-04-27 06:51:11+00:14,393,3,0,Lagos,Silver
S036671,R03749,2025-04-27 03:44:36+02:05,8,1,1,Cairo,Silver
S036672,R00577,2025-04-27 07:03:36+00:14,30,1,0,Lagos,Bronze
S036673,R01582,2025-04-27 18:08:51+02:05,29,1,0,Cairo,Bronze
S036674,R00654,2025-04-27 17:46:07+02:27,226,1,0,Nairobi,Silver
S036675,R08270,2025-04-27 17:39:15+02:27,196,5,1,Nairobi,Bronze
S036676,R00396,2025-04-27 05:27:13+02:05,262,1,0,Cairo,Silver
S036677,R00500,2025-04-27 09:28:05+00:14,11,2,0,Lagos,Bronze
S036678,R09978,2025-04-27 12:31:19+02:27,76,1,0,Nairobi,Bronze
S036679,R06606,2025-04-27 16:55:56+00:14,158,1,0,Lagos,Bronze
S036680,R06711,2025-04-27 13:18:47+02:05,2,4,0,Cairo,Bronze
S036681,R01142,2025-04-27 19:29:35+02:27,206,1,0,Nairobi,Silver
S036682,R09985,2025-04-27 09:56:14+02:27,5,2,0,Nairobi,Bronze
S036683,R09753,2025-04-27 06:18:04+02:05,61,5,1,Cairo,Bronze
S036684,R07457,2025-04-27 06:54:51+00:14,65,1,1,Lagos,Silver
S036685,R08758,2025-04-27 19:14:41+02:27,115,3,0,Nairobi,Silver
S036686,R08488,2025-04-27 08:01:05+02:27,1,1,0,Nairobi,Bronze
S036687,R04236,2025-04-27 01:51:23+00:14,0,1,0,Lagos,Bronze
S036688,R04145,2025-04-27 05:36:03+00:14,139,2,0,Lagos,Bronze
S036689,R09267,2025-04-27 14:54:41+00:14,14,2,1,Lagos,Platinum
S036690,R00742,2025-04-27 17:50:50+00:14,9,5,0,Lagos,Bronze
S036691,R08771,2025-04-27 08:36:37+00:14,17,1,0,Lagos,Bronze
S036692,R04675,2025-04-27 03:04:15+02:05,146,4,0,Cairo,Gold
S036693,R01312,2025-04-27 19:14:15+02:05,103,2,0,Cairo,Bronze
S036694,R04619,2025-04-27 09:53:04+02:27,1,1,0,Nairobi,Silver
S036695,R03282,2025-04-27 10:26:41+00:14,36,5,0,Lagos,Bronze
S036696,R08495,2025-04-27 13:17:26+00:14,20,5,0,Lagos,Silver
S036697,R04690,2025-04-27 18:31:26+02:05,81,5,1,Cairo,Bronze
S036698,R07471,2025-04-27 14:43:27+02:05,16,5,0,Cairo,Silver
S036699,R06314,2025-04-27 13:10:02+00:14,1800,2,0,Lagos,Bronze
S036700,R07509,2025-04-27 09:29:07+02:05,26,1,0,Cairo,Bronze
S036701,R08128,2025-04-27 10:10:33+00:14,13,1,0,Lagos,Bronze
S036702,R00582,2025-04-27 09:23:00+02:27,15,5,0,Nairobi,Bronze
S036703,R03290,2025-04-27 15:50:22+02:27,375,2,0,Nairobi,Silver
S036704,R07305,2025-04-27 11:32:26+00:14,63,3,0,Lagos,Silver
S036705,R03517,2025-04-27 05:20:40+02:05,30,4,1,Cairo,Silver
S036706,R03879,2025-04-27 07:55:44+02:05,14,3,0,Cairo,Silver
S036707,R06567,2025-04-27 17:36:05+02:27,197,5,1,Nairobi,Bronze
S036708,R04526,2025-04-27 04:55:49+00:14,140,2,0,Lagos,Silver
S036709,R00360,2025-04-27 19:26:15+00:14,41,5,0,Lagos,Silver
S036710,R01524,2025-04-27 09:03:16+02:27,95,2,0,Nairobi,Silver
S036711,R08174,2025-04-27 19:50:57+02:27,30,1,0,Nairobi,Bronze
S036712,R09199,2025-04-27 06:47:34+00:14,5,1,0,Lagos,Bronze
S036713,R08425,2025-04-27 00:30:54+02:05,1235,4,0,Cairo,Bronze
S036714,R01472,2025-04-27 08:23:17+02:05,42,1,0,Cairo,Gold
S036715,R09512,2025-04-27 07:28:12+02:27,84,2,0,Nairobi,Silver
S036716,R00837,2025-04-27 07:52:53+00:14,95,4,1,Lagos,Bronze
S036717,R01714,2025-04-27 06:47:08+00:14,182,2,0,Lagos,Bronze
S036718,R09357,2025-04-27 17:48:35+02:05,296,2,1,Cairo,Platinum
S036719,R03165,2025-04-27 03:02:08+02:05,68,3,0,Cairo,Bronze
S036720,R00421,2025-04-27 08:43:42+02:27,9,1,0,Nairobi,Bronze
S036721,R06031,2025-04-27 17:31:30+02:05,169,2,0,Cairo,Bronze
S036722,R08261,2025-04-27 01:36:37+02:27,119,2,0,Nairobi,Bronze
S036723,R09897,2025-04-27 23:51:19+00:14,2,3,0,Lagos,Bronze
S036724,R02827,2025-04-27 18:13:58+00:14,14,1,0,Lagos,Gold
S036725,R04110,2025-04-27 08:06:57+02:27,25,5,0,Nairobi,Bronze
S036726,R05263,2025-04-27 09:52:31+00:14,66,1,0,Lagos,Bronze
S036727,R04371,2025-04-27 00:43:36+02:27,220,5,0,Nairobi,Bronze
S036728,R06306,2025-04-27 06:55:56+02:05,29,1,0,Cairo,Bronze
S036729,R09985,2025-04-27 04:33:35+02:27,3,2,0,Nairobi,Bronze
S036730,R03682,2025-04-27 17:27:22+02:05,1258,2,0,Cairo,Silver
S036731,R03390,2025-04-27 05:11:07+00:14,18,2,0,Lagos,Silver
S036732,R04251,2025-04-27 08:34:47+02:05,35,5,0,Cairo,Bronze
S036733,R04662,2025-04-27 04:31:32+00:14,38,1,0,Lagos,Bronze
S036734,R08161,2025-04-27 17:38:45+00:14,113,2,0,Lagos,Bronze
S036735,R04602,2025-04-27 07:14:25+00:14,24,5,0,Lagos,Bronze
S036736,R00613,2025-04-27 19:35:31+02:05,24,2,0,Cairo,Silver
S036737,R05678,2025-04-27 00:14:40+02:27,2,1,0,Nairobi,Bronze
S036738,R02308,2025-04-27 16:40:12+00:14,446,1,0,Lagos,Bronze
S036739,R04396,2025-04-27 02:19:48+02:05,5,2,0,Cairo,Silver
S036740,R03635,2025-04-27 09:50:34+02:05,793,1,0,Cairo,Bronze
S036741,R05675,2025-04-27 09:41:39+02:05,37,1,0,Cairo,Silver
S036742,R05774,2025-04-27 06:35:11+02:27,58,4,0,Nairobi,Bronze
S036743,R02552,2025-04-27 19:57:00+02:05,639,5,1,Cairo,Bronze
S036744,R06915,2025-04-27 21:23:13+02:05,148,3,0,Cairo,Bronze
S036745,R08877,2025-04-27 13:27:13+02:27,24,2,0,Nairobi,Bronze
S036746,R01763,2025-04-27 04:31:37+00:14,34,5,0,Lagos,Bronze
S036747,R02384,2025-04-27 12:27:19+02:05,160,5,0,Cairo,Silver
S036748,R04779,2025-04-27 01:40:39+00:14,537,4,0,Lagos,Bronze
S036749,R02691,2025-04-27 18:41:14+00:14,6,5,0,Lagos,Silver
S036750,R01951,2025-04-27 13:18:17+02:27,175,3,0,Nairobi,Silver
S036751,R00064,2025-04-27 14:56:30+00:14,21,1,0,Lagos,Silver
S036752,R04600,2025-04-27 19:03:29+02:05,16,2,0,Cairo,Bronze
S036753,R02849,2025-04-27 17:47:34+02:05,31,4,1,Cairo,Bronze
S036754,R07612,2025-04-27 15:15:13+00:14,11,1,1,Lagos,Bronze
S036755,R03196,2025-04-27 05:18:04+00:14,27,5,0,Lagos,Bronze
S036756,R04872,2025-04-27 07:56:59+02:05,5,5,0,Cairo,Bronze
S036757,R03367,2025-04-27 00:24:46+02:27,12,2,1,Nairobi,Bronze
S036758,R04986,2025-04-27 07:03:01+02:05,43,3,1,Cairo,Gold
S036759,R04875,2025-04-27 18:01:21+02:05,23,3,0,Cairo,Platinum
S036760,R08126,2025-04-27 07:52:50+02:27,53,2,0,Nairobi,Bronze
S036761,R07260,2025-04-27 09:33:15+02:05,48,5,0,Cairo,Silver
S036762,R03200,2025-04-27 18:15:48+02:05,43,4,0,Cairo,Bronze
S036763,R05425,2025-04-27 08:26:15+00:14,186,3,0,Lagos,Gold
S036764,R00779,2025-04-27 13:34:44+00:14,84,1,1,Lagos,Platinum
S036765,R02255,2025-04-27 08:08:40+00:14,23,1,0,Lagos,Bronze
S036766,R07504,2025-04-27 08:07:55+02:27,6,1,0,Nairobi,Bronze
S036767,R08212,2025-04-27 10:54:52+02:05,8,2,0,Cairo,Silver
S036768,R09295,2025-04-27 15:17:58+00:14,389,2,0,Lagos,Bronze
S036769,R09546,2025-04-27 00:49:16+02:05,17,3,0,Cairo,Bronze
S036770,R09419,2025-04-27 08:03:36+00:14,68,4,0,Lagos,Silver
S036771,R04255,2025-04-27 23:58:28+00:14,40,1,0,Lagos,Bronze
S036772,R08319,2025-04-27 10:39:57+02:05,204,2,0,Cairo,Bronze
S036773,R06428,2025-04-27 21:40:37+02:05,35,1,0,Cairo,Silver
S036774,R05629,2025-04-27 18:00:03+02:27,80,2,0,Nairobi,Bronze
S036775,R06058,2025-04-27 13:46:50+00:14,8,1,0,Lagos,Bronze
